Customer_ID,Customer_Name,Gender,Age,City,State,Customer_Segment
C00746,Yash Rao,Male,18,New Delhi,Delhi,New Patient
C00747,Radha Desai,Female,52,Chennai,Tamil Nadu,Regular Patient
C00748,Pooja Agarwal,Female,47,New Delhi,Delhi,Premium Patient
C00749,Harish Agarwal,Male,38,Bengaluru,Karnataka,Chronic Patient
C00750,Gaurav Bose,Male,18,New Delhi,Delhi,Chronic Patient
C00751,Priya Patel,Female,66,Bengaluru,Karnataka,New Patient
C00752,Karthik Kaur,Male,47,Ahmedabad,Gujarat,New Patient
C00753,Aryan Menon,Male,63,Kolkata,West Bengal,Regular Patient
C00754,Fatima Mishra,Female,64,Chennai,Tamil Nadu,Regular Patient
C00755,Diya Kaur,Female,51,Mysuru,Karnataka,Regular Patient
C00756,Rekha Naidu,Female,54,Pune,Maharashtra,Chronic Patient
C00757,Myra Desai,Female,34,Mysuru,Karnataka,Premium Patient
C00758,Krishna Malhotra,Male,45,Chandigarh,Punjab,Chronic Patient
C00759,Lakshmi Chauhan,Female,60,Chandigarh,Punjab,Regular Patient
C00760,Riya Kaur,Female,31,New Delhi,Delhi,Premium Patient
C00761,Kabir Patel,Male,58,Chennai,Tamil Nadu,New Patient
C00762,Nisha Agarwal,Female,57,New Delhi,Delhi,Regular Patient
C00763,Tanya Chatterjee,Female,57,Surat,Gujarat,Regular Patient
C00764,Anjali Nair,Female,44,Nagpur,Maharashtra,Regular Patient
C00765,Sai Shah,Male,32,Ahmedabad,Gujarat,New Patient
C00766,Sai Khan,Male,72,Kanpur,Uttar Pradesh,Premium Patient
C00767,Priya Kumar,Female,65,Kanpur,Uttar Pradesh,New Patient
C00768,Rahul Singh,Male,45,Surat,Gujarat,New Patient
C00769,Rajesh Chatterjee,Male,47,Gurugram,Haryana,Regular Patient
C00770,Gaurav Agarwal,Male,39,Pune,Maharashtra,Regular Patient
C00771,Manish Iyer,Male,18,Chandigarh,Punjab,Chronic Patient
C00772,Kavita Patel,Female,42,Kanpur,Uttar Pradesh,New Patient
C00773,Riya Naidu,Female,52,Kolkata,West Bengal,Regular Patient
C00774,Gaurav Das,Male,35,Mysuru,Karnataka,Regular Patient
C00775,Radha Bose,Female,39,Jaipur,Rajasthan,New Patient
C00776,Pranav Rao,Male,38,Hyderabad,Telangana,Chronic Patient
C00777,Aarav Agarwal,Male,45,Lucknow,Uttar Pradesh,Regular Patient
C00778,Rajesh Kaur,Male,40,Mumbai,Maharashtra,New Patient
C00779,Rekha Ahmed,Female,30,Patna,Bihar,Regular Patient
C00780,Isha Chatterjee,Female,45,Patna,Bihar,Regular Patient
C00781,Rahul Pillai,Male,51,Bhopal,Madhya Pradesh,Chronic Patient
C00782,Tanya Kapoor,Female,47,Bhopal,Madhya Pradesh,Regular Patient
C00783,Ayaan Ahmed,Male,18,New Delhi,Delhi,New Patient
C00784,Suresh Agarwal,Male,54,Mysuru,Karnataka,New Patient
C00785,Nisha Gupta,Female,26,Bengaluru,Karnataka,Premium Patient
C00786,Kavya Shah,Female,50,Kolkata,West Bengal,Regular Patient
C00787,Reyansh Pillai,Male,51,Bhubaneswar,Odisha,Regular Patient
C00788,Yash Das,Male,20,Chandigarh,Punjab,Regular Patient
C00789,Varun Agarwal,Male,58,Kolkata,West Bengal,Regular Patient
C00790,Ananya Naidu,Female,72,New Delhi,Delhi,Premium Patient
C00791,Krishna Kumar,Male,39,Pune,Maharashtra,Regular Patient
C00792,Preeti Singh,Female,50,Chandigarh,Punjab,Regular Patient
C00793,Isha Khan,Female,36,Mumbai,Maharashtra,Regular Patient
C00794,Manish Menon,Male,26,Pune,Maharashtra,Regular Patient
C00795,Rajesh Khan,Male,59,Chennai,Tamil Nadu,Regular Patient
C00796,Yash Sharma,Male,51,Indore,Madhya Pradesh,New Patient
C00797,Diya Mehta,Female,33,Nagpur,Maharashtra,New Patient
C00798,Vikram Chatterjee,Male,26,Surat,Gujarat,Regular Patient
C00799,Divya Naidu,Female,73,Chandigarh,Punjab,Chronic Patient
C00800,Meera Desai,Female,23,Hyderabad,Telangana,Regular Patient
C00801,Shreya Khan,Female,53,Bengaluru,Karnataka,Premium Patient
C00802,Pooja Naidu,Female,46,Chennai,Tamil Nadu,Chronic Patient
C00803,Anil Khan,Male,56,New Delhi,Delhi,Regular Patient
C00804,Preeti Verma,Female,68,Chennai,Tamil Nadu,New Patient
C00805,Harish Gupta,Male,18,New Delhi,Delhi,Regular Patient
C00806,Vikram Kaur,Male,28,Bhubaneswar,Odisha,Premium Patient
C00807,Yash Agarwal,Male,42,Lucknow,Uttar Pradesh,Chronic Patient
C00808,Manish Bose,Male,69,Patna,Bihar,Chronic Patient
C00809,Ishaan Khan,Male,37,Hyderabad,Telangana,New Patient
C00810,Ayaan Naidu,Male,34,Kochi,Kerala,New Patient
C00811,Vivaan Agarwal,Male,18,Bengaluru,Karnataka,Regular Patient
C00812,Naveen Pillai,Male,33,New Delhi,Delhi,Regular Patient
C00813,Myra Nair,Female,53,Bhopal,Madhya Pradesh,Chronic Patient
C00814,Fatima Verma,Female,42,Kolkata,West Bengal,Chronic Patient
C00815,Saanvi Agarwal,Female,32,Hyderabad,Telangana,Chronic Patient
C00816,Sunita Kumar,Female,73,Mumbai,Maharashtra,New Patient
C00817,Radha Das,Female,39,Bhopal,Madhya Pradesh,Chronic Patient
C00818,Kabir Malhotra,Male,45,Bhopal,Madhya Pradesh,Regular Patient
C00819,Manish Kaur,Male,31,Kolkata,West Bengal,Regular Patient
C00820,Anjali Bhat,Female,26,Ahmedabad,Gujarat,New Patient
C00821,Ayaan Chatterjee,Male,55,Bengaluru,Karnataka,Premium Patient
C00822,Aanya Ahmed,Female,18,Mumbai,Maharashtra,Regular Patient
C00823,Kavita Chatterjee,Female,51,Nagpur,Maharashtra,Chronic Patient
C00824,Preeti Gupta,Female,18,Hyderabad,Telangana,Chronic Patient
C00825,Neha Khan,Female,49,Bhubaneswar,Odisha,Regular Patient
C00826,Harish Shah,Male,27,New Delhi,Delhi,New Patient
C00827,Yash Ahmed,Male,30,Chennai,Tamil Nadu,Regular Patient
C00828,Suresh Desai,Male,39,Nagpur,Maharashtra,Regular Patient
C00829,Gaurav Khan,Male,24,Bengaluru,Karnataka,New Patient
C00830,Naveen Reddy,Male,18,Jaipur,Rajasthan,New Patient
C00831,Karthik Rao,Male,41,New Delhi,Delhi,New Patient
C00832,Aisha Malhotra,Female,56,Bengaluru,Karnataka,Premium Patient
C00833,Pranav Mehta,Male,47,Kolkata,West Bengal,Chronic Patient
C00834,Arjun Singh,Male,61,Nagpur,Maharashtra,Regular Patient
C00835,Diya Das,Female,18,Gurugram,Haryana,Chronic Patient
C00836,Deepa Patel,Female,37,Patna,Bihar,Chronic Patient
C00837,Sai Sharma,Male,44,New Delhi,Delhi,New Patient
C00838,Yash Patel,Male,30,Coimbatore,Tamil Nadu,New Patient
C00839,Aanya Agarwal,Female,45,Mysuru,Karnataka,Regular Patient
C00840,Naveen Bose,Male,60,New Delhi,Delhi,New Patient
C00841,Kavya Das,Female,52,Kolkata,West Bengal,Regular Patient
C00842,Sai Kumar,Male,63,New Delhi,Delhi,Chronic Patient
C00843,Dhruv Desai,Male,48,Hyderabad,Telangana,Regular Patient
C00844,Lakshmi Chauhan,Female,42,Chennai,Tamil Nadu,Chronic Patient
C00845,Aarav Kapoor,Male,68,Chennai,Tamil Nadu,Regular Patient
C00846,Kavita Rao,Female,45,New Delhi,Delhi,Regular Patient
C00847,Neha Kapoor,Female,72,Lucknow,Uttar Pradesh,New Patient
C00848,Ira Banerjee,Female,58,Patna,Bihar,Chronic Patient
C00849,Yash Bhat,Male,33,Gurugram,Haryana,Chronic Patient
C00850,Vivaan Kaur,Male,40,Coimbatore,Tamil Nadu,Premium Patient
C00851,Arjun Patel,Male,68,Hyderabad,Telangana,New Patient
C00852,Kriti Shah,Female,61,New Delhi,Delhi,Regular Patient
C00853,Preeti Ahmed,Female,55,Hyderabad,Telangana,Chronic Patient
C00854,Anjali Kapoor,Female,53,Kolkata,West Bengal,Regular Patient
C00855,Aditya Malhotra,Male,23,Gurugram,Haryana,Chronic Patient
C00856,Rohan Menon,Male,26,Kochi,Kerala,Premium Patient
C00857,Manish Kapoor,Male,47,Nagpur,Maharashtra,New Patient
C00858,Aarav Singh,Male,77,Vijayawada,Andhra Pradesh,Premium Patient
C00859,Preeti Khan,Female,30,Kolkata,West Bengal,New Patient
C00860,Radha Reddy,Female,39,Indore,Madhya Pradesh,Regular Patient
C00861,Deepa Gupta,Female,38,Mumbai,Maharashtra,Premium Patient
C00862,Kabir Rao,Male,53,Indore,Madhya Pradesh,New Patient
C00863,Gaurav Das,Male,48,Ahmedabad,Gujarat,New Patient
C00864,Sameer Desai,Male,60,Bhopal,Madhya Pradesh,Chronic Patient
C00865,Arjun Malhotra,Male,48,Hyderabad,Telangana,Chronic Patient
C00866,Meera Gupta,Female,47,Gurugram,Haryana,Regular Patient
C00867,Ishaan Kaur,Male,43,Chennai,Tamil Nadu,Regular Patient
C00868,Yash Malhotra,Male,63,Ahmedabad,Gujarat,Regular Patient
C00869,Lakshmi Gupta,Female,44,Indore,Madhya Pradesh,Chronic Patient
C00870,Naveen Patel,Male,32,New Delhi,Delhi,Regular Patient
C00871,Karthik Iyer,Male,54,Coimbatore,Tamil Nadu,New Patient
C00872,Aditya Chauhan,Male,42,Chennai,Tamil Nadu,Regular Patient
C00873,Myra Sharma,Female,58,Surat,Gujarat,Chronic Patient
C00874,Ananya Menon,Female,18,Kochi,Kerala,Chronic Patient
C00875,Rekha Khan,Female,65,Hyderabad,Telangana,Regular Patient
C00876,Saanvi Bhat,Female,40,Mysuru,Karnataka,New Patient
C00877,Aisha Iyer,Female,64,Hyderabad,Telangana,New Patient
C00878,Rekha Bose,Female,58,Mumbai,Maharashtra,New Patient
C00879,Rajesh Joshi,Male,35,Bengaluru,Karnataka,New Patient
C00880,Anjali Singh,Female,30,Jaipur,Rajasthan,Regular Patient
C00881,Krishna Singh,Male,29,Hyderabad,Telangana,Chronic Patient
C00882,Pranav Joshi,Male,26,New Delhi,Delhi,Chronic Patient
C00883,Kavita Pillai,Female,62,Surat,Gujarat,New Patient
C00884,Aarav Patel,Male,41,Bengaluru,Karnataka,Chronic Patient
C00885,Siddharth Nair,Male,70,Vijayawada,Andhra Pradesh,Regular Patient
C00886,Vihaan Naidu,Male,33,Patna,Bihar,Premium Patient
C00887,Lakshmi Bose,Female,36,Mumbai,Maharashtra,Chronic Patient
C00888,Siddharth Bhat,Male,52,New Delhi,Delhi,New Patient
C00889,Yash Singh,Male,69,Surat,Gujarat,Chronic Patient
C00890,Vihaan Reddy,Male,35,New Delhi,Delhi,Chronic Patient
C00891,Vihaan Das,Male,56,Bhopal,Madhya Pradesh,Regular Patient
C00892,Aditya Desai,Male,44,Mysuru,Karnataka,Regular Patient
C00893,Shreya Chatterjee,Female,52,New Delhi,Delhi,Regular Patient
C00894,Yash Kaur,Male,31,Howrah,West Bengal,New Patient
C00895,Nikhil Singh,Male,54,Gurugram,Haryana,Chronic Patient
C00896,Deepa Desai,Female,39,Mumbai,Maharashtra,Regular Patient
C00897,Vikram Kaur,Male,37,Bhubaneswar,Odisha,Premium Patient
C00898,Karthik Sharma,Male,43,Hyderabad,Telangana,New Patient
C00899,Harish Agarwal,Male,53,Lucknow,Uttar Pradesh,Regular Patient
C00900,Aanya Desai,Female,41,Indore,Madhya Pradesh,Premium Patient
C00901,Kavita Shah,Female,37,Vijayawada,Andhra Pradesh,Chronic Patient
C00902,Rohan Bose,Male,42,Mumbai,Maharashtra,Regular Patient
C00903,Reyansh Agarwal,Male,41,Mumbai,Maharashtra,New Patient
C00904,Rohan Banerjee,Male,52,Lucknow,Uttar Pradesh,New Patient
C00905,Aisha Singh,Female,38,Hyderabad,Telangana,Regular Patient
C00906,Yash Iyer,Male,37,Surat,Gujarat,Chronic Patient
C00907,Dhruv Gupta,Male,31,Gurugram,Haryana,Chronic Patient
C00908,Radha Nair,Female,53,Surat,Gujarat,New Patient
C00909,Vivaan Mishra,Male,46,Coimbatore,Tamil Nadu,New Patient
C00910,Kavita Kumar,Female,63,Vijayawada,Andhra Pradesh,Chronic Patient
C00911,Arjun Rao,Male,60,Gurugram,Haryana,New Patient
C00912,Sai Nair,Male,47,Jaipur,Rajasthan,Chronic Patient
C00913,Vivaan Bose,Male,42,Mumbai,Maharashtra,Regular Patient
C00914,Vikram Rao,Male,44,New Delhi,Delhi,Regular Patient
C00915,Naveen Iyer,Male,34,Bengaluru,Karnataka,Regular Patient
C00916,Aditya Khan,Male,31,Chennai,Tamil Nadu,Chronic Patient
C00917,Isha Khan,Female,29,Mumbai,Maharashtra,Regular Patient
C00918,Sunita Patel,Female,41,Jaipur,Rajasthan,New Patient
C00919,Diya Chauhan,Female,18,Surat,Gujarat,Regular Patient
C00920,Krishna Sharma,Male,69,Bhopal,Madhya Pradesh,Chronic Patient
C00921,Shreya Bhat,Female,74,Gurugram,Haryana,Chronic Patient
C00922,Myra Kaur,Female,28,Bhopal,Madhya Pradesh,New Patient
C00923,Diya Khan,Female,74,New Delhi,Delhi,New Patient
C00924,Isha Khan,Female,28,Hyderabad,Telangana,New Patient
C00925,Manish Gupta,Male,44,Bhubaneswar,Odisha,Chronic Patient
C00926,Swati Gupta,Female,50,Coimbatore,Tamil Nadu,New Patient
C00927,Pranav Malhotra,Male,45,Bengaluru,Karnataka,New Patient
C00928,Pranav Ahmed,Male,35,Mumbai,Maharashtra,New Patient
C00929,Diya Chatterjee,Female,34,Kochi,Kerala,Regular Patient
C00930,Karthik Khan,Male,56,Bengaluru,Karnataka,Premium Patient
C00931,Tanya Chauhan,Female,63,Ahmedabad,Gujarat,Regular Patient
C00932,Siddharth Reddy,Male,18,Hyderabad,Telangana,Regular Patient
C00933,Reyansh Verma,Male,48,Coimbatore,Tamil Nadu,Regular Patient
C00934,Lakshmi Shah,Female,53,Indore,Madhya Pradesh,Regular Patient
C00935,Rahul Verma,Male,46,Gurugram,Haryana,Premium Patient
C00936,Karthik Rao,Male,22,Surat,Gujarat,Regular Patient
C00937,Kavya Malhotra,Female,52,Bhopal,Madhya Pradesh,Chronic Patient
C00938,Aanya Das,Female,61,Gurugram,Haryana,Regular Patient
C00939,Shreya Kaur,Female,31,Kolkata,West Bengal,Regular Patient
C00940,Sameer Kumar,Male,35,Lucknow,Uttar Pradesh,Premium Patient
C00941,Vivaan Kapoor,Male,47,Lucknow,Uttar Pradesh,New Patient
C00942,Vikram Mehta,Male,42,Chennai,Tamil Nadu,Premium Patient
C00943,Sameer Singh,Male,35,Nagpur,Maharashtra,Premium Patient
C00944,Ananya Iyer,Female,25,Pune,Maharashtra,Premium Patient
C00945,Varun Khan,Male,36,New Delhi,Delhi,New Patient
C00946,Deepa Patel,Female,18,Bengaluru,Karnataka,Chronic Patient
C00947,Tanya Singh,Female,53,Lucknow,Uttar Pradesh,Premium Patient
C00948,Ananya Reddy,Female,33,Surat,Gujarat,Premium Patient
C00949,Anil Agarwal,Male,56,Gurugram,Haryana,Regular Patient
C00950,Rajesh Agarwal,Male,40,Nagpur,Maharashtra,Regular Patient
C00951,Reyansh Joshi,Male,46,Pune,Maharashtra,Regular Patient
C00952,Rekha Banerjee,Female,19,Coimbatore,Tamil Nadu,Chronic Patient
C00953,Ananya Menon,Female,55,Mysuru,Karnataka,Regular Patient
C00954,Aryan Patel,Male,85,Hyderabad,Telangana,New Patient
C00955,Vivaan Mishra,Male,38,Mumbai,Maharashtra,Regular Patient
C00956,Riya Agarwal,Female,45,Hyderabad,Telangana,Chronic Patient
C00957,Naveen Kumar,Male,47,Lucknow,Uttar Pradesh,Chronic Patient
C00958,Rajesh Mishra,Male,24,New Delhi,Delhi,New Patient
C00959,Sameer Ahmed,Male,27,Ahmedabad,Gujarat,New Patient
C00960,Rajesh Chauhan,Male,52,Coimbatore,Tamil Nadu,New Patient
C00961,Aditya Kumar,Male,31,Pune,Maharashtra,New Patient
C00962,Karthik Kaur,Male,40,Kanpur,Uttar Pradesh,New Patient
C00963,Riya Reddy,Female,46,Kanpur,Uttar Pradesh,Regular Patient
C00964,Aisha Mishra,Female,53,Chandigarh,Punjab,Regular Patient
C00965,Radha Joshi,Female,41,Bhubaneswar,Odisha,Regular Patient
C00966,Kavita Agarwal,Female,41,Nagpur,Maharashtra,Regular Patient
C00967,Aarav Agarwal,Male,81,Hyderabad,Telangana,New Patient
C00968,Deepa Joshi,Female,59,Pune,Maharashtra,Regular Patient
C00969,Siddharth Kaur,Male,38,Chennai,Tamil Nadu,Regular Patient
C00970,Nisha Iyer,Female,41,New Delhi,Delhi,New Patient
C00971,Kavita Gupta,Female,72,Hyderabad,Telangana,New Patient
C00972,Krishna Malhotra,Male,53,Coimbatore,Tamil Nadu,Premium Patient
C00973,Sunita Chauhan,Female,61,New Delhi,Delhi,New Patient
C00974,Pooja Sharma,Female,38,Kanpur,Uttar Pradesh,Premium Patient
C00975,Arjun Singh,Male,36,Bengaluru,Karnataka,New Patient
C00976,Aarav Verma,Male,67,Kolkata,West Bengal,New Patient
C00977,Krishna Banerjee,Male,42,Howrah,West Bengal,Chronic Patient
C00978,Ayaan Naidu,Male,42,Indore,Madhya Pradesh,Premium Patient
C00979,Gaurav Ahmed,Male,37,Mumbai,Maharashtra,Chronic Patient
C00980,Kavya Reddy,Female,60,Ahmedabad,Gujarat,Chronic Patient
C00981,Vihaan Shah,Male,62,Vijayawada,Andhra Pradesh,Chronic Patient
C00982,Sai Gupta,Male,47,Howrah,West Bengal,New Patient
C00983,Krishna Bhat,Male,26,Mumbai,Maharashtra,Premium Patient
C00984,Arjun Kumar,Male,35,Howrah,West Bengal,Premium Patient
C00985,Divya Agarwal,Female,64,Howrah,West Bengal,Regular Patient
C00986,Krishna Kapoor,Male,47,Bhubaneswar,Odisha,Premium Patient
C00987,Myra Kumar,Female,60,Nagpur,Maharashtra,New Patient
C00988,Rajesh Naidu,Male,50,Indore,Madhya Pradesh,New Patient
C00989,Meera Chauhan,Female,28,New Delhi,Delhi,Chronic Patient
C00990,Vihaan Das,Male,52,Bhubaneswar,Odisha,New Patient
C00991,Saanvi Verma,Female,43,Mysuru,Karnataka,Chronic Patient
C00992,Aditya Khan,Male,35,Jaipur,Rajasthan,Regular Patient
C00993,Isha Iyer,Female,37,Coimbatore,Tamil Nadu,Regular Patient
C00994,Aditya Gupta,Male,60,Vijayawada,Andhra Pradesh,New Patient
C00995,Gaurav Das,Male,48,Coimbatore,Tamil Nadu,New Patient
C00996,Kabir Gupta,Male,46,New Delhi,Delhi,Premium Patient
C00997,Sneha Banerjee,Female,69,Pune,Maharashtra,Regular Patient
C00998,Vihaan Mehta,Male,33,Bengaluru,Karnataka,New Patient
C00999,Harish Mehta,Male,42,Bhopal,Madhya Pradesh,New Patient
C01000,Sunita Chauhan,Female,34,Mumbai,Maharashtra,New Patient
C01001,Gaurav Naidu,Male,51,New Delhi,Delhi,Chronic Patient
C01002,Rohan Naidu,Male,47,Lucknow,Uttar Pradesh,Chronic Patient
C01003,Sameer Bose,Male,38,Nagpur,Maharashtra,Regular Patient
C01004,Fatima Menon,Female,40,Lucknow,Uttar Pradesh,Chronic Patient
C01005,Priya Gupta,Female,58,Mysuru,Karnataka,New Patient
C01006,Vihaan Pillai,Male,62,Nagpur,Maharashtra,Chronic Patient
C01007,Nisha Chauhan,Female,35,Kanpur,Uttar Pradesh,Regular Patient
C01008,Deepa Chatterjee,Female,85,Kolkata,West Bengal,New Patient
C01009,Ishaan Kaur,Male,23,New Delhi,Delhi,Premium Patient
C01010,Arjun Chauhan,Male,28,Bengaluru,Karnataka,New Patient
C01011,Manish Nair,Male,39,Mumbai,Maharashtra,Premium Patient
C01012,Fatima Bhat,Female,32,New Delhi,Delhi,New Patient
C01013,Tanya Naidu,Female,30,Jaipur,Rajasthan,New Patient
C01014,Kabir Pillai,Male,62,Kanpur,Uttar Pradesh,Regular Patient
C01015,Gaurav Agarwal,Male,52,Mumbai,Maharashtra,Chronic Patient
C01016,Neha Iyer,Female,45,Kanpur,Uttar Pradesh,Regular Patient
C01017,Yash Joshi,Male,36,Nagpur,Maharashtra,New Patient
C01018,Fatima Iyer,Female,28,Ahmedabad,Gujarat,Premium Patient
C01019,Priya Ahmed,Female,28,Hyderabad,Telangana,New Patient
C01020,Neha Mehta,Female,62,Lucknow,Uttar Pradesh,Regular Patient
C01021,Aryan Menon,Male,61,Kochi,Kerala,Regular Patient
C01022,Reyansh Kapoor,Male,40,Mumbai,Maharashtra,New Patient
C01023,Diya Das,Female,22,Hyderabad,Telangana,Chronic Patient
C01024,Kavya Verma,Female,53,Gurugram,Haryana,Regular Patient
C01025,Aisha Singh,Female,40,Bengaluru,Karnataka,Premium Patient
C01026,Aditya Shah,Male,59,New Delhi,Delhi,Chronic Patient
C01027,Rajesh Chauhan,Male,27,Hyderabad,Telangana,Regular Patient
C01028,Reyansh Shah,Male,45,Mumbai,Maharashtra,Chronic Patient
C01029,Swati Kumar,Female,26,Gurugram,Haryana,Regular Patient
C01030,Manish Gupta,Male,33,Kanpur,Uttar Pradesh,Regular Patient
C01031,Harish Bose,Male,32,Hyderabad,Telangana,New Patient
C01032,Preeti Singh,Female,39,New Delhi,Delhi,Chronic Patient
C01033,Ananya Gupta,Female,63,Surat,Gujarat,Regular Patient
C01034,Reyansh Desai,Male,46,Surat,Gujarat,Regular Patient
C01035,Aanya Reddy,Female,56,Bhubaneswar,Odisha,Chronic Patient
C01036,Harish Verma,Male,45,Howrah,West Bengal,Chronic Patient
C01037,Siddharth Singh,Male,37,New Delhi,Delhi,Regular Patient
C01038,Swati Chatterjee,Female,18,Surat,Gujarat,New Patient
C01039,Sai Chauhan,Male,28,New Delhi,Delhi,Chronic Patient
C01040,Aryan Chatterjee,Male,44,Kolkata,West Bengal,Regular Patient
C01041,Yash Naidu,Male,46,Lucknow,Uttar Pradesh,Chronic Patient
C01042,Pranav Mehta,Male,59,Mysuru,Karnataka,New Patient
C01043,Priya Sharma,Female,19,Jaipur,Rajasthan,Chronic Patient
C01044,Yash Desai,Male,77,Mumbai,Maharashtra,New Patient
C01045,Lakshmi Patel,Female,18,Mysuru,Karnataka,Chronic Patient
C01046,Neha Pillai,Female,43,Gurugram,Haryana,New Patient
C01047,Vikram Chauhan,Male,34,Howrah,West Bengal,Chronic Patient
C01048,Manish Reddy,Male,28,Indore,Madhya Pradesh,Premium Patient
C01049,Meera Kapoor,Female,68,Indore,Madhya Pradesh,New Patient
C01050,Sunita Malhotra,Female,35,Bengaluru,Karnataka,Regular Patient
C01051,Naveen Singh,Male,18,Bhopal,Madhya Pradesh,Premium Patient
C01052,Aditya Chauhan,Male,24,Mumbai,Maharashtra,New Patient
C01053,Nisha Iyer,Female,61,Hyderabad,Telangana,Chronic Patient
C01054,Harish Khan,Male,25,Coimbatore,Tamil Nadu,Premium Patient
C01055,Aryan Shah,Male,21,Coimbatore,Tamil Nadu,Chronic Patient
C01056,Arjun Kumar,Male,46,Howrah,West Bengal,New Patient
C01057,Preeti Mehta,Female,39,Indore,Madhya Pradesh,Chronic Patient
C01058,Pranav Malhotra,Male,51,Jaipur,Rajasthan,Chronic Patient
C01059,Vikram Patel,Male,37,Bengaluru,Karnataka,New Patient
C01060,Rekha Kaur,Female,55,Chennai,Tamil Nadu,Chronic Patient
C01061,Radha Nair,Female,23,Mysuru,Karnataka,Chronic Patient
C01062,Priya Mehta,Female,20,Surat,Gujarat,Chronic Patient
C01063,Kavita Verma,Female,48,Bhopal,Madhya Pradesh,Regular Patient
C01064,Swati Rao,Female,39,Kolkata,West Bengal,Premium Patient
C01065,Suresh Naidu,Male,36,Mumbai,Maharashtra,Chronic Patient
C01066,Radha Singh,Female,53,Surat,Gujarat,Regular Patient
C01067,Harish Chauhan,Male,80,Patna,Bihar,Chronic Patient
C01068,Myra Menon,Female,20,Gurugram,Haryana,New Patient
C01069,Gaurav Naidu,Male,64,Pune,Maharashtra,New Patient
C01070,Radha Banerjee,Female,54,Nagpur,Maharashtra,New Patient
C01071,Ayaan Patel,Male,36,Kolkata,West Bengal,New Patient
C01072,Rekha Banerjee,Female,70,Bengaluru,Karnataka,Regular Patient
C01073,Aditya Chatterjee,Male,24,Surat,Gujarat,New Patient
C01074,Preeti Malhotra,Female,50,Nagpur,Maharashtra,Regular Patient
C01075,Ira Menon,Female,41,New Delhi,Delhi,Premium Patient
C01076,Preeti Chauhan,Female,36,Patna,Bihar,Regular Patient
C01077,Vihaan Ahmed,Male,26,Mumbai,Maharashtra,Regular Patient
C01078,Isha Kumar,Female,85,Mumbai,Maharashtra,New Patient
C01079,Siddharth Chatterjee,Male,36,Bengaluru,Karnataka,Regular Patient
C01080,Krishna Desai,Male,18,Chennai,Tamil Nadu,Chronic Patient
C01081,Krishna Kumar,Male,57,New Delhi,Delhi,Regular Patient
C01082,Meera Rao,Female,49,Bhopal,Madhya Pradesh,New Patient
C01083,Deepa Reddy,Female,39,Mumbai,Maharashtra,New Patient
C01084,Arjun Nair,Male,38,Nagpur,Maharashtra,Chronic Patient
C01085,Tanya Bose,Female,42,Mumbai,Maharashtra,Chronic Patient
C01086,Diya Naidu,Female,57,Gurugram,Haryana,Regular Patient
C01087,Aarav Banerjee,Male,49,Bhubaneswar,Odisha,Regular Patient
C01088,Ishaan Sharma,Male,52,New Delhi,Delhi,Chronic Patient
C01089,Kavya Patel,Female,51,Indore,Madhya Pradesh,Chronic Patient
C01090,Saanvi Iyer,Female,58,Kochi,Kerala,Regular Patient
C01091,Krishna Gupta,Male,63,Bengaluru,Karnataka,Regular Patient
C01092,Priya Chatterjee,Female,33,Mysuru,Karnataka,Regular Patient
C01093,Riya Bose,Female,46,Chennai,Tamil Nadu,Regular Patient
C01094,Riya Banerjee,Female,18,Gurugram,Haryana,Premium Patient
C01095,Krishna Mishra,Male,62,Indore,Madhya Pradesh,Chronic Patient
C01096,Kavya Patel,Female,33,Coimbatore,Tamil Nadu,Regular Patient
C01097,Kavita Sharma,Female,66,Bhubaneswar,Odisha,New Patient
C01098,Sneha Agarwal,Female,33,Chandigarh,Punjab,New Patient
C01099,Aisha Malhotra,Female,49,Chennai,Tamil Nadu,New Patient
C01100,Vihaan Kapoor,Male,39,Ahmedabad,Gujarat,Regular Patient
C01101,Lakshmi Khan,Female,37,Kochi,Kerala,Chronic Patient
C01102,Karthik Chatterjee,Male,51,Ahmedabad,Gujarat,Chronic Patient
C01103,Rahul Agarwal,Male,63,Mumbai,Maharashtra,Regular Patient
C01104,Manish Sharma,Male,39,Pune,Maharashtra,Chronic Patient
C01105,Suresh Pillai,Male,64,Jaipur,Rajasthan,Chronic Patient
C01106,Reyansh Bose,Male,32,Ahmedabad,Gujarat,Regular Patient
C01107,Kavita Kapoor,Female,63,New Delhi,Delhi,New Patient
C01108,Sai Menon,Male,45,Kolkata,West Bengal,New Patient
C01109,Kabir Khan,Male,48,Bengaluru,Karnataka,New Patient
C01110,Sunita Bose,Female,26,Mysuru,Karnataka,New Patient
C01111,Rahul Mishra,Male,36,Pune,Maharashtra,New Patient
C01112,Vivaan Patel,Male,43,Lucknow,Uttar Pradesh,Premium Patient
C01113,Siddharth Iyer,Male,61,Lucknow,Uttar Pradesh,Chronic Patient
C01114,Saanvi Gupta,Female,40,Mumbai,Maharashtra,Chronic Patient
C01115,Kavita Iyer,Female,31,Kochi,Kerala,New Patient
C01116,Pooja Shah,Female,47,Vijayawada,Andhra Pradesh,Chronic Patient
C01117,Harish Reddy,Male,75,New Delhi,Delhi,New Patient
C01118,Sneha Kaur,Female,49,Coimbatore,Tamil Nadu,Chronic Patient
C01119,Myra Iyer,Female,40,Bengaluru,Karnataka,Regular Patient
